package_id,tracking_number,event_order,event_type,event_status,event_timestamp,event_location,event_city,event_prefecture,event_latitude,event_longitude,event_temperature,event_temperature_issue,event_rfid_success_percent,event_rfid_failure_percent,event_rfid_verified,origin_location,origin_city,origin_prefecture,origin_latitude,origin_longitude,delivery_location,delivery_city,delivery_prefecture,delivery_latitude,delivery_longitude,final_status,perishable,final_temperature,final_temperature_issue,rfid_number,rfid_verified,rfid_failure_percent,rfid_failure_label,rfid_success_percent,rfid_success_label,delivery_exception_reason,order_date,estimated_delivery_date,latest_scan_timestamp,order_week,route_distance_km,estimated_transit_hours,package_count_flag,final_event_flag,delivered_package_flag,in_transit_package_flag,not_delivered_package_flag,perishable_package_flag,event_count_flag,map_path_id,map_path_order,tooltip_summary
PKG053,KZJP2026000053,3,Departed Origin Hub,In Transit,2026-05-17 16:06:08,"Regional Sorting Hub - Yasu, Shiga",Yasu,Shiga,35.284356,136.05143,8.48,Cool,98.38,1.62,YES,"Yoshinogawa, Tokushima",Yoshinogawa,Tokushima,33.9886,134.4718,"Hanamaki, Iwate",Hanamaki,Iwate,39.7146,141.033,Delivered,YES,7.50,Cool,RFID-KZ-0053,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-17 09:45:53,2026-05-18 11:06:53,2026-05-18 11:06:53,Other,863.32,25.35,0,0,0,0,0,0,1,PKG053,3,"PKG053 | Departed Origin Hub | Regional Sorting Hub - Yasu, Shiga | 8.48°C | In Transit"
PKG053,KZJP2026000053,4,In Transit Hub Scan,In Transit,2026-05-17 22:26:23,"Transit Hub Scan - Omachi, Nagano",Omachi,Nagano,36.798064,137.85942,6.06,Cool,97.05,2.95,YES,"Yoshinogawa, Tokushima",Yoshinogawa,Tokushima,33.9886,134.4718,"Hanamaki, Iwate",Hanamaki,Iwate,39.7146,141.033,Delivered,YES,7.50,Cool,RFID-KZ-0053,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-17 09:45:53,2026-05-18 11:06:53,2026-05-18 11:06:53,Other,863.32,25.35,0,0,0,0,0,0,1,PKG053,4,"PKG053 | In Transit Hub Scan | Transit Hub Scan - Omachi, Nagano | 6.06°C | In Transit"
PKG053,KZJP2026000053,5,Out for Delivery,Out for Delivery,2026-05-18 05:32:16,"Destination Area Scan - Sado, Niigata",Sado,Niigata,38.289948,139.385676,6.11,Cool,97.72,2.28,YES,"Yoshinogawa, Tokushima",Yoshinogawa,Tokushima,33.9886,134.4718,"Hanamaki, Iwate",Hanamaki,Iwate,39.7146,141.033,Delivered,YES,7.50,Cool,RFID-KZ-0053,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-17 09:45:53,2026-05-18 11:06:53,2026-05-18 11:06:53,Other,863.32,25.35,0,0,0,0,0,0,1,PKG053,5,"PKG053 | Out for Delivery | Destination Area Scan - Sado, Niigata | 6.11°C | Out for Delivery"
PKG053,KZJP2026000053,6,Delivered,Delivered,2026-05-18 11:06:53,"Hanamaki, Iwate",Hanamaki,Iwate,39.7146,141.033,7.50,Cool,97.48,2.52,YES,"Yoshinogawa, Tokushima",Yoshinogawa,Tokushima,33.9886,134.4718,"Hanamaki, Iwate",Hanamaki,Iwate,39.7146,141.033,Delivered,YES,7.50,Cool,RFID-KZ-0053,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-17 09:45:53,2026-05-18 11:06:53,2026-05-18 11:06:53,Other,863.32,25.35,0,1,1,0,0,0,1,PKG053,6,"PKG053 | Delivered | Hanamaki, Iwate | 7.50°C | Delivered"
PKG054,KZJP2026000054,1,Order Placed,Order Placed,2026-05-22 18:22:42,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,3.36,Cool,98.25,1.75,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,1,0,0,0,0,1,1,PKG054,1,"PKG054 | Order Placed | Tanabe, Wakayama | 3.36°C | Order Placed"
PKG054,KZJP2026000054,2,Picked Up,Picked Up,2026-05-23 00:40:04,"Origin Pickup Scan - Takarazuka, Hyogo",Takarazuka,Hyogo,34.502945,135.291667,2.28,Cool,98.95,1.05,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,0,0,0,0,0,0,1,PKG054,2,"PKG054 | Picked Up | Origin Pickup Scan - Takarazuka, Hyogo | 2.28°C | Picked Up"
PKG054,KZJP2026000054,3,Departed Origin Hub,In Transit,2026-05-23 14:01:57,"Regional Sorting Hub - Kawachinagano, Osaka",Kawachinagano,Osaka,34.875609,135.509838,1.61,Cool,98.74,1.26,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,0,0,0,0,0,0,1,PKG054,3,"PKG054 | Departed Origin Hub | Regional Sorting Hub - Kawachinagano, Osaka | 1.61°C | In Transit"
PKG054,KZJP2026000054,4,In Transit Hub Scan,In Transit,2026-05-24 09:41:12,"Transit Hub Scan - Hikone, Shiga",Hikone,Shiga,35.294026,135.880777,2.03,Cool,98.26,1.74,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,0,0,0,0,0,0,1,PKG054,4,"PKG054 | In Transit Hub Scan | Transit Hub Scan - Hikone, Shiga | 2.03°C | In Transit"
PKG054,KZJP2026000054,5,Out for Delivery,Out for Delivery,2026-05-25 07:41:58,"Destination Area Scan - Awara, Fukui",Awara,Fukui,35.959155,136.318363,4.56,Cool,97.76,2.24,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,0,0,0,0,0,0,1,PKG054,5,"PKG054 | Out for Delivery | Destination Area Scan - Awara, Fukui | 4.56°C | Out for Delivery"
PKG054,KZJP2026000054,6,Delivered,Delivered,2026-05-26 00:59:42,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,3.60,Cool,97.52,2.48,YES,"Tanabe, Wakayama",Tanabe,Wakayama,34.3275,135.1002,"Kaga, Ishikawa",Kaga,Ishikawa,36.4412,136.661,Delivered,YES,3.60,Cool,RFID-KZ-0054,YES,2.48,Low Risk,97.52,Excellent,None,2026-05-22 18:22:42,2026-05-26 00:59:42,2026-05-26 00:59:42,Other,274.33,78.62,0,1,1,0,0,0,1,PKG054,6,"PKG054 | Delivered | Kaga, Ishikawa | 3.60°C | Delivered"
PKG055,KZJP2026000055,1,Order Placed,Order Placed,2026-05-11 14:01:41,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,18.85,Ambient,98.12,1.88,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,1,0,0,0,0,0,1,PKG055,1,"PKG055 | Order Placed | Shiojiri, Nagano | 18.85°C | Order Placed"
PKG055,KZJP2026000055,2,Picked Up,Picked Up,2026-05-11 16:42:19,"Origin Pickup Scan - Suwa, Nagano",Suwa,Nagano,36.513642,138.048745,22.69,Ambient,98.22,1.78,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,0,0,0,0,0,0,1,PKG055,2,"PKG055 | Picked Up | Origin Pickup Scan - Suwa, Nagano | 22.69°C | Picked Up"
PKG055,KZJP2026000055,3,Departed Origin Hub,In Transit,2026-05-11 22:23:41,"Regional Sorting Hub - Suwa, Nagano",Suwa,Nagano,36.399925,137.947919,22.02,Ambient,97.50,2.50,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,0,0,0,0,0,0,1,PKG055,3,"PKG055 | Departed Origin Hub | Regional Sorting Hub - Suwa, Nagano | 22.02°C | In Transit"
PKG055,KZJP2026000055,4,In Transit Hub Scan,In Transit,2026-05-12 06:45:41,"Transit Hub Scan - Kurobe, Toyama",Kurobe,Toyama,36.176436,137.380442,22.63,Ambient,97.45,2.55,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,0,0,0,0,0,0,1,PKG055,4,"PKG055 | In Transit Hub Scan | Transit Hub Scan - Kurobe, Toyama | 22.63°C | In Transit"
PKG055,KZJP2026000055,5,Out for Delivery,Out for Delivery,2026-05-12 16:07:55,"Destination Area Scan - Gifu, Gifu",Gifu,Gifu,35.550995,136.987155,21.64,Ambient,97.69,2.31,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,0,0,0,0,0,0,1,PKG055,5,"PKG055 | Out for Delivery | Destination Area Scan - Gifu, Gifu | 21.64°C | Out for Delivery"
PKG055,KZJP2026000055,6,Delivered,Delivered,2026-05-12 23:29:41,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,22.50,Ambient,97.36,2.64,YES,"Shiojiri, Nagano",Shiojiri,Nagano,36.5493,138.2442,"Nakatsugawa, Gifu",Nakatsugawa,Gifu,35.2957,136.7642,Delivered,NO,22.50,Ambient,RFID-KZ-0055,YES,2.64,Low Risk,97.36,Excellent,None,2026-05-11 14:01:41,2026-05-12 23:29:41,2026-05-12 23:29:41,"May 10-16, 2026",192.85,33.47,0,1,1,0,0,0,1,PKG055,6,"PKG055 | Delivered | Nakatsugawa, Gifu | 22.50°C | Delivered"
PKG056,KZJP2026000056,1,Order Placed,Order Placed,2026-05-13 11:13:20,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,11.72,Ambient,99.55,0.45,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,1,0,0,0,0,0,1,PKG056,1,"PKG056 | Order Placed | Tochigi, Tochigi | 11.72°C | Order Placed"
PKG056,KZJP2026000056,2,Picked Up,Picked Up,2026-05-13 13:34:51,"Origin Pickup Scan - Ashikaga, Tochigi",Ashikaga,Tochigi,36.839325,139.905889,10.67,Ambient,99.39,0.61,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,0,0,0,0,0,0,1,PKG056,2,"PKG056 | Picked Up | Origin Pickup Scan - Ashikaga, Tochigi | 10.67°C | Picked Up"
PKG056,KZJP2026000056,3,Departed Origin Hub,In Transit,2026-05-13 18:35:35,"Regional Sorting Hub - Shirakawa, Fukushima",Shirakawa,Fukushima,37.571466,140.21937,14.03,Ambient,99.15,0.85,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,0,0,0,0,0,0,1,PKG056,3,"PKG056 | Departed Origin Hub | Regional Sorting Hub - Shirakawa, Fukushima | 14.03°C | In Transit"
PKG056,KZJP2026000056,4,In Transit Hub Scan,In Transit,2026-05-14 01:57:50,"Transit Hub Scan - Murayama, Yamagata",Murayama,Yamagata,38.261717,140.497379,12.63,Ambient,98.81,1.19,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,0,0,0,0,0,0,1,PKG056,4,"PKG056 | In Transit Hub Scan | Transit Hub Scan - Murayama, Yamagata | 12.63°C | In Transit"
PKG056,KZJP2026000056,5,Out for Delivery,Out for Delivery,2026-05-14 10:13:09,"Destination Area Scan - Oshu, Iwate",Oshu,Iwate,39.31604,140.997417,14.57,Ambient,99.49,0.51,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,0,0,0,0,0,0,1,PKG056,5,"PKG056 | Out for Delivery | Destination Area Scan - Oshu, Iwate | 14.57°C | Out for Delivery"
PKG056,KZJP2026000056,6,Delivered,Delivered,2026-05-14 16:42:20,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,14.80,Ambient,99.03,0.97,YES,"Tochigi, Tochigi",Tochigi,Tochigi,36.6521,139.812,"Miyako, Iwate",Miyako,Iwate,39.8207,141.1788,Delivered,NO,14.80,Ambient,RFID-KZ-0056,YES,0.97,Low Risk,99.03,Excellent,None,2026-05-13 11:13:20,2026-05-14 16:42:20,2026-05-14 16:42:20,"May 10-16, 2026",371.99,29.48,0,1,1,0,0,0,1,PKG056,6,"PKG056 | Delivered | Miyako, Iwate | 14.80°C | Delivered"
PKG057,KZJP2026000057,1,Order Placed,Order Placed,2026-05-21 15:42:52,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,18.94,Ambient,100.00,0.00,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,1,0,0,0,0,0,1,PKG057,1,"PKG057 | Order Placed | Kameoka, Kyoto | 18.94°C | Order Placed"
PKG057,KZJP2026000057,2,Picked Up,Picked Up,2026-05-21 20:34:09,"Origin Pickup Scan - Koka, Shiga",Koka,Shiga,35.002842,136.091788,22.86,Ambient,99.85,0.15,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,0,0,0,0,0,0,1,PKG057,2,"PKG057 | Picked Up | Origin Pickup Scan - Koka, Shiga | 22.86°C | Picked Up"
PKG057,KZJP2026000057,3,Departed Origin Hub,In Transit,2026-05-22 06:53:07,"Regional Sorting Hub - Kariya, Aichi",Kariya,Aichi,35.212307,136.830175,24.26,Ambient,99.73,0.27,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,0,0,0,0,0,0,1,PKG057,3,"PKG057 | Departed Origin Hub | Regional Sorting Hub - Kariya, Aichi | 24.26°C | In Transit"
PKG057,KZJP2026000057,4,In Transit Hub Scan,In Transit,2026-05-22 22:03:22,"Transit Hub Scan - Yaizu, Shizuoka",Yaizu,Shizuoka,35.277337,137.910619,22.37,Ambient,100.00,0.00,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,0,0,0,0,0,0,1,PKG057,4,"PKG057 | In Transit Hub Scan | Transit Hub Scan - Yaizu, Shizuoka | 22.37°C | In Transit"
PKG057,KZJP2026000057,5,Out for Delivery,Out for Delivery,2026-05-23 15:02:51,"Destination Area Scan - Minami-Alps, Yamanashi",Minami-Alps,Yamanashi,35.576126,138.692553,19.65,Ambient,99.65,0.35,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,0,0,0,0,0,0,1,PKG057,5,"PKG057 | Out for Delivery | Destination Area Scan - Minami-Alps, Yamanashi | 19.65°C | Out for Delivery"
PKG057,KZJP2026000057,6,Delivered,Delivered,2026-05-24 04:23:52,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,22.50,Ambient,99.75,0.25,YES,"Kameoka, Kyoto",Kameoka,Kyoto,34.9358,135.8612,"Akiruno, Tokyo",Akiruno,Tokyo,35.7352,139.5807,Delivered,NO,22.50,Ambient,RFID-KZ-0057,YES,0.25,Low Risk,99.75,Excellent,None,2026-05-21 15:42:52,2026-05-24 04:23:52,2026-05-24 04:23:52,Other,348.88,60.68,0,1,1,0,0,0,1,PKG057,6,"PKG057 | Delivered | Akiruno, Tokyo | 22.50°C | Delivered"
PKG058,KZJP2026000058,1,Order Placed,Order Placed,2026-05-16 14:51:53,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,1.98,Cool,97.90,2.10,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,1,0,0,0,0,1,1,PKG058,1,"PKG058 | Order Placed | Yachimata, Chiba | 1.98°C | Order Placed"
PKG058,KZJP2026000058,2,Picked Up,Picked Up,2026-05-16 19:22:46,"Origin Pickup Scan - Yachimata, Chiba",Yachimata,Chiba,35.478457,139.940249,7.05,Cool,98.02,1.98,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,0,0,0,0,0,0,1,PKG058,2,"PKG058 | Picked Up | Origin Pickup Scan - Yachimata, Chiba | 7.05°C | Picked Up"
PKG058,KZJP2026000058,3,Departed Origin Hub,In Transit,2026-05-17 04:58:23,"Regional Sorting Hub - Atsugi, Kanagawa",Atsugi,Kanagawa,35.355272,139.618382,4.76,Cool,97.96,2.04,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,0,0,0,0,0,0,1,PKG058,3,"PKG058 | Departed Origin Hub | Regional Sorting Hub - Atsugi, Kanagawa | 4.76°C | In Transit"
PKG058,KZJP2026000058,4,In Transit Hub Scan,In Transit,2026-05-17 19:04:53,"Transit Hub Scan - Hadano, Kanagawa",Hadano,Kanagawa,35.348024,139.313562,2.90,Cool,97.58,2.42,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,0,0,0,0,0,0,1,PKG058,4,"PKG058 | In Transit Hub Scan | Transit Hub Scan - Hadano, Kanagawa | 2.90°C | In Transit"
PKG058,KZJP2026000058,5,Out for Delivery,Out for Delivery,2026-05-18 10:52:58,"Destination Area Scan - Shimada, Shizuoka",Shimada,Shizuoka,35.039708,138.720378,3.81,Cool,97.70,2.30,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,0,0,0,0,0,0,1,PKG058,5,"PKG058 | Out for Delivery | Destination Area Scan - Shimada, Shizuoka | 3.81°C | Out for Delivery"
PKG058,KZJP2026000058,6,Delivered,Delivered,2026-05-18 23:17:53,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,4.80,Cool,97.48,2.52,YES,"Yachimata, Chiba",Yachimata,Chiba,35.5387,140.008,"Izunokuni, Shizuoka",Izunokuni,Shizuoka,34.9181,138.4878,Delivered,YES,4.80,Cool,RFID-KZ-0058,YES,2.52,Low Risk,97.48,Excellent,None,2026-05-16 14:51:53,2026-05-18 23:17:53,2026-05-18 23:17:53,"May 10-16, 2026",154.36,56.43,0,1,1,0,0,0,1,PKG058,6,"PKG058 | Delivered | Izunokuni, Shizuoka | 4.80°C | Delivered"
PKG059,KZJP2026000059,1,Order Placed,Order Placed,2026-05-09 10:04:50,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,23.41,Ambient,99.74,0.26,YES,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,"Komae, Tokyo",Komae,Tokyo,35.7841,139.6178,Delivered,NO,26.00,Ambient,RFID-KZ-0059,YES,0.64,Low Risk,99.36,Excellent,None,2026-05-09 10:04:50,2026-05-12 17:14:50,2026-05-12 17:14:50,"May 3-9, 2026",888.48,79.17,1,0,0,0,0,0,1,PKG059,1,"PKG059 | Order Placed | Ureshino, Saga | 23.41°C | Order Placed"
PKG059,KZJP2026000059,2,Picked Up,Picked Up,2026-05-09 16:24:50,"Origin Pickup Scan - Onoda, Yamaguchi",Onoda,Yamaguchi,33.771542,131.202172,24.09,Ambient,99.76,0.24,YES,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,"Komae, Tokyo",Komae,Tokyo,35.7841,139.6178,Delivered,NO,26.00,Ambient,RFID-KZ-0059,YES,0.64,Low Risk,99.36,Excellent,None,2026-05-09 10:04:50,2026-05-12 17:14:50,2026-05-12 17:14:50,"May 3-9, 2026",888.48,79.17,0,0,0,0,0,0,1,PKG059,2,"PKG059 | Picked Up | Origin Pickup Scan - Onoda, Yamaguchi | 24.09°C | Picked Up"
PKG059,KZJP2026000059,3,Departed Origin Hub,In Transit,2026-05-10 05:52:20,"Regional Sorting Hub - Seiyo, Ehime",Seiyo,Ehime,33.960619,132.716107,27.26,Danger Zone,99.22,0.78,YES,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,"Komae, Tokyo",Komae,Tokyo,35.7841,139.6178,Delivered,NO,26.00,Ambient,RFID-KZ-0059,YES,0.64,Low Risk,99.36,Excellent,None,2026-05-09 10:04:50,2026-05-12 17:14:50,2026-05-12 17:14:50,"May 3-9, 2026",888.48,79.17,0,0,0,0,0,0,1,PKG059,3,"PKG059 | Departed Origin Hub | Regional Sorting Hub - Seiyo, Ehime | 27.26°C | In Transit"
PKG059,KZJP2026000059,4,In Transit Hub Scan,In Transit,2026-05-11 01:39:50,"Transit Hub Scan - Ako, Hyogo",Ako,Hyogo,34.612738,134.988324,26.95,Danger Zone,99.35,0.65,YES,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,"Komae, Tokyo",Komae,Tokyo,35.7841,139.6178,Delivered,NO,26.00,Ambient,RFID-KZ-0059,YES,0.64,Low Risk,99.36,Excellent,None,2026-05-09 10:04:50,2026-05-12 17:14:50,2026-05-12 17:14:50,"May 3-9, 2026",888.48,79.17,0,0,0,0,0,0,1,PKG059,4,"PKG059 | In Transit Hub Scan | Transit Hub Scan - Ako, Hyogo | 26.95°C | In Transit"
PKG059,KZJP2026000059,5,Out for Delivery,Out for Delivery,2026-05-11 23:49:50,"Destination Area Scan - Toyokawa, Aichi",Toyokawa,Aichi,35.267866,137.418304,25.67,Danger Zone,99.08,0.92,YES,"Ureshino, Saga",Ureshino,Saga,33.3656,130.3639,"Komae, Tokyo",Komae,Tokyo,35.7841,139.6178,Delivered,NO,26.00,Ambient,RFID-KZ-0059,YES,0.64,Low Risk,99.36,Excellent,None,2026-05-09 10:04:50,2026-05-12 17:14:50,2026-05-12 17:14:50,"May 3-9, 2026",888.48,79.17,0,0,0,0,0,0,1,PKG059,5,"PKG059 | Out for Delivery | Destination Area Scan - Toyokawa, Aichi | 25.67°C | Out for Delivery"
